Nom_du_POI,Categories_de_POI,Latitude,Longitude,Adresse_postale,Code_postal_et_commune,Periodes_regroupees,Covid19_mesures_specifiques,Createur_de_la_donnee,SIT_diffuseur,Date_de_mise_a_jour,Contacts_du_POI,Classements_du_POI,Description,URI_ID_du_POI
Domaine des Loches,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Product|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#AccommodationProduct|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|https://www.datatourisme.fr/ontology/core#CastleAndPrestigeMansion|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Product,49.60626,4.633226,Chemin Des Loches Château Des Loches,08430#Mazerny,,Mise en place et respect des gestes barrière,Ardennes Tourisme,Ardennes Tourisme,2026-02-16,DOMAINE DES LOCHES#http://domainedesloches.com/,4 étoiles#Classement officiel des hébergements touristiques|4 Clés#Clévacances,"Dans les Ardennes, en pleine nature, Le Château des Loches vous accueille dans un vaste domaine de 190 hectares, composé de forêts, d'un élevage de chevaux et d'un parc planté d'arbres centenaires.  Le Domaine des Loches est l'endroit idéal pour se ressourcer en famille ou se retrouver entre amis.  Le Château est composé de deux  gîtes mitoyens qui bénéficient  l'un et l'autre  d'un classement 4 étoiles , garantissant une prestation haut de gamme, le Gîte de Gaupuy d'une capacité de 15 personnes et le Gîte des Puiselets d'une capacité de 8 personnes soit un total de 23 personnes.  Vous pouvez réserver indépendamment l'un des deux gîtes, toute fois nous vous recommandons de louer l'ensemble du château, afin de privatiser pour votre famille et vos amis l'ensemble du site, et profiter des espaces de verdure, des  jardins et du parc arboré en toute tranquillité. Nous serons très heureux de vous recevoir dans ce cadre naturel et somptueux du Domaine des Loches, à 2 heures de Paris et du Luxembourg.",https://data.datatourisme.fr/42/55a82bb2-2158-352a-9b4a-9b82fd06ae80
Le Gîte de Mam's,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Product|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#AccommodationProduct|https://www.datatourisme.fr/ontology/core#House|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Product|http://schema.org/House,49.6819,4.976252,5 Rue De La Rapaille 10 Avenue De La Dernière Cartouche,08140#Bazeilles,,Mise en place et respect des gestes barrière,Ardennes Tourisme,Ardennes Tourisme,2026-02-16,LE GÎTE DE MAM'S#https://www.gitedemams.com/,4 étoiles#Classement officiel des hébergements touristiques,"Sylvie et Olivier vous accueilleront dans le gîte de Mam's , un gîte familial classé 4 étoiles, harmonie avec la nature Nous sommes originaires des Ardennes et nous avons voulu valoriser notre beau département. Nous sommes très attachés à notre village qui est en plein développement.   Localisation : Il est situé proche de la Voie Verte  ""La Meuse à vélo"" . C'est un hébergement respectueux de l'environnement, l'endroit idéal pour les amoureux de la nature.  Notre maison est située proche de Sedan, Charleville et Bouillon.   Description : Vous disposerez d'une belle pièce à vivre avec une cuisine, donnant sur une terrasse avec un jardin. Une chambre avec dressing et salle de bain sera à votre disposition. Pour parfaire votre séjour, vous pourrez profiter d'un salon de jardin, barbecue. Un Spa accessible toute l'année.   Informations pratiques : Des petits déjeuners ainsi que des repas seront proposés à la demande des résidents Un garage à vélos sécurisé vous permettra de ranger vos vélos ainsi que vos valises afin de ne pas vous encombrer. En cas de besoin, un lit bébé et autre matériel de puériculture pourront être mis à votre disposition. Des vélos seront à disposition afin de faciliter la mobilité et permettre à nos visiteurs de voyager léger.    Sylvie & Olivier vous accueilleront avec plaisir.    Le Gîte de Mam's,  Meublé de tourisme à BAZEILLES",https://data.datatourisme.fr/42/39a4b3d4-f617-30ca-9b9f-f7744f952134
L'Annexe,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Product|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#AccommodationProduct|https://www.datatourisme.fr/ontology/core#House|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Product|http://schema.org/House,49.88628,4.806529,Naux 11 rue des Longs champs,08800#Thilay,,Mise en place et respect des gestes barrière,Ardennes Tourisme,Ardennes Tourisme,2025-01-09,#,4 étoiles#Classement officiel des hébergements touristiques,"Venez découvrir la vallée de la Semoy à deux pas de la Trans-Semoysienne.Nous vous accueillons dans notre gîte composé de 4 chambres, d'un grand salon / séjour et d'un garage privatif.Une terrasse ainsi qu'un terrain en bord de la Semoy permet de passer de belles journées lors de la saison estivale.Le logement est situé à proximité des commerces et restaurants, et à 12 km de la Belgique.",https://data.datatourisme.fr/42/66bc53ea-a80d-348f-8ffe-2864390c9baa
Gîte des 40 écus,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Product|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#AccommodationProduct|https://www.datatourisme.fr/ontology/core#House|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Product|http://schema.org/House,49.34096,4.872072,6 rue Chantereine,08250#Grandpré,,Mise en place et respect des gestes barrière,Ardennes Tourisme,Ardennes Tourisme,2025-01-16,#,4 étoiles#Classement officiel des hébergements touristiques,"Maison de maître à la campagne, à quelques pas de tous services : boulangeries, épicerie, coiffeur, médecins, pharmacie, bureau de poste, distributeur, etc. Cet hébergement accueille les familles et les groupes d'amis. Gîte à 2h de Paris, 45 min de Charleville, Reims, Verdun ou même de la Belgique (Bouillon).Gîte aménagé par :Une cuisine, une salle à manger, un bar avec billard, un salon, 2 salles de bain, 2 toilettes, une buanderie, un parking privé devant la maison. Avec ses 4 chambres, la maison peut accueillir jusqu'à 8 adultes. Trois autres lits 1 place sont exclusivement à la destination d'enfants. Aussi, un lit parapluie pour bébé est également disponible sur demande.La maison dispose aussi :D'une salle de sport équipée d'un tapis, d'un vélo, d'un elliptique et d'un banc de musculation.D'une piscine chauffée (en option d'avril à octobre) et sécurisée par un volet roulant.D'une grande terrasse avec cuisine d'été équipée d'un barbecue, d'une table de jardin et ses chaises, couverte par un appentis éclairé.D'un grand jardin de 860m² bordé par la rivière, fleuri et arboré notamment par un magnifique Ginkgo Biloba, aussi appelé arbre aux 40 écus, dont les feuilles à l'automne affichent de belles couleurs dorées.",https://data.datatourisme.fr/42/9291f5f5-316a-3df6-8c5a-ea13cbde5c19
Meublé de tourisme : Suites Mana - Suite Ohana,http://schema.org/Apartment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Product|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#AccommodationProduct|https://www.datatourisme.fr/ontology/core#Apartment|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Product,49.77455,4.722372,"1, rue Hippolyte Taine",08000#Charleville-Mézières,,Mise en place et respect des gestes barrière,Ardennes Tourisme,Ardennes Tourisme,2024-11-26,#http://www.suites-mana.com/|#http://www.suites-mana.com/,4 étoiles#Classement officiel des hébergements touristiques,"Evadez-vous dans notre Suite Ohana****d’un rare raffinement et laissez-vous charmer par la beauté de cette bâtisse où le temps s’arrête. Il n’y a pas de hasard dans la vie, il n’y a que des rencontres…Posée dans son écrin de verdure avec cette superbe glycine, cette magnifique suite est une véritable invitation à la zénitude et à la déconnexion. L’architecture du 17ème siècle est sublimée par le raffinement et la modernité du mobilier où tout est pensé pour votre confort.Comme deux suites en une, chaque étage dispose d’un WC et d’une salle de bain au charme incomparable et dépaysant. Tout l’appartement en duplex vous est réservé (1er et 2ème étage de la bâtisse).Nous sommes à votre disposition pour vous aider à organiser votre séjour.Réservation restaurant, parking inclus, conciergerie, dépôt de bagages.La Suite Ohana est en plein cœur du centre historique de Charleville-Mézières, à quelques pas de la place Ducale. Tous les commerçants et restaurants sont à proximité. Excellent point de départ pour se promener à pied dans la ville et rejoindre les bords de Meuse et le parc du Mont-Olympe.La voiture est garée dans votre parking privatif, vous être tranquille pour profiter de votre séjour. Donnez du sens à votre voyage puisqu’une partie du prix de votre séjour est réservée à l’association Te mana O Te Moana, qui protège les tortues marines en Polynésie française.",https://data.datatourisme.fr/42/f049f92a-8ef6-301f-9e71-a88a26ea2202
Du panier au Gite,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Product|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#AccommodationProduct|https://www.datatourisme.fr/ontology/core#House|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Product|http://schema.org/House,49.39936,4.705925,2 rue Tabure,08400#Vouziers,,Mise en place et respect des gestes barrière,Ardennes Tourisme,Ardennes Tourisme,2025-12-29,Du Panier au Gite#https://www.du-panier-au-gite.fr/#:~:text=%22du%20Panier%20au%20Gite%22%20Virginie%20&%20Olivier%20vous%20accueillent%20dans,4 étoiles#Classement officiel des hébergements touristiques|4 Clés#Clévacances,"Niché au cœur des Ardennes, le gîte Du Panier au Gite à Vouziers est une véritable invitation à la détente et à la découverte. Avec ses paysages verdoyants et son ambiance chaleureuse, cet hébergement constitue le point de départ idéal pour explorer la beauté naturelle de la région, tout en offrant une expérience authentique et unique.Un Cadre Idéal pour un Séjour Réussi :Le gîte Du Panier au Gite se distingue par son architecture traditionnelle et son intérieur confortable. Chaque détail a été soigneusement pensé pour accueillir les visiteurs dans une ambiance conviviale et reposante. Que vous soyez en couple, en famille ou entre amis, vous y trouverez tout le confort nécessaire pour passer un séjour agréable.Les pièces lumineuses et spacieuses du gîte, ainsi que le jardin fleuri et ombragé, invitent à la relaxation. Profitez de votre matinée pour déguster un café sur la terrasse, avant de partir à la découverte des sentiers pittoresques qui entourent le gîte.Un Atelier de Vannerie Inoubliable :Une des particularités qui rend ce gîte si spécial est la possibilité de participer à un atelier de vannerie (prestation payante )animé par le propriétaire. Artisan passionné, il vous fera découvrir les secrets de cet art ancestral, qui consiste à tresser des fibres naturelles pour créer des objets utilitaires ou décoratifs.Lors de cet atelier, vous apprendrez les techniques de base de la vannerie, tout en utilisant des matériaux locaux. Que vous soyez débutant ou déjà initié, cet atelier est une belle occasion de développer vos compétences artisanales dans un cadre convivial. C'est également une opportunité de partager un moment privilégié avec le propriétaire, qui se fera un plaisir de vous transmettre sa passion pour cet art.Une Évasion au Cœur de la Nature :Les amateurs de nature et d’activités en plein air seront comblés par les nombreuses possibilités offertes autour de Vouziers. Entre randonnées pédestres, balades à vélo et pêche dans les rivières environnantes, chacun trouvera son bonheur.De plus, la région regorge de petits villages pittoresques, de sites historiques et de sentiers balisés qui vous plongeront dans l’authenticité des Ardennes.Réservez dès maintenant votre séjour et laissez vous séduire par la magie ardennaise !<>Niché au cœur des Ardennes, le gîte Du Panier au Gite à Vouziers est une véritable invitation à la détente et à la découverte. Avec ses paysages verdoyants et son ambiance chaleureuse, cet hébergement constitue le point de départ idéal pour explorer la beauté naturelle de la région, tout en offrant une expérience authentique et unique.Un Cadre Idéal pour un Séjour Réussi : Le gîte Du Panier au Gite se distingue par son architecture traditionnelle et son intérieur confortable. Chaque détail a été soigneusement pensé pour accueillir les visiteurs dans une ambiance conviviale et reposante. Que vous soyez en couple, en famille ou entre amis, vous y trouverez tout le confort nécessaire pour passer un séjour agréable.Les pièces lumineuses et spacieuses du gîte, ainsi que le jardin fleuri et ombragé, invitent à la relaxation. Profitez de votre matinée pour déguster un café sur la terrasse, avant de partir à la découverte des sentiers pittoresques qui entourent le gîte.Un Atelier de Vannerie Inoubliable : Une des particularités qui rend ce gîte si spécial est la possibilité de participer à un atelier de vannerie (prestation payante )animé par le propriétaire. Artisan passionné, il vous fera découvrir les secrets de cet art ancestral, qui consiste à tresser des fibres naturelles pour créer des objets utilitaires ou décoratifs.Lors de cet atelier, vous apprendrez les techniques de base de la vannerie, tout en utilisant des matériaux locaux. Que vous soyez débutant ou déjà initié, cet atelier est une belle occasion de développer vos compétences artisanales dans un cadre convivial. C'est également une opportunité de partager un moment privilégié avec le propriétaire, qui se fera un plaisir de vous transmettre sa passion pour cet art.Une Évasion au Cœur de la Nature : Les amateurs de nature et d’activités en plein air seront comblés par les nombreuses possibilités offertes autour de Vouziers. Entre randonnées pédestres, balades à vélo et pêche dans les rivières environnantes, chacun trouvera son bonheur.De plus, la région regorge de petits villages pittoresques, de sites historiques et de sentiers balisés qui vous plongeront dans l’authenticité des Ardennes.  Réservez dès maintenant votre séjour et laissez vous séduire par la magie ardennaise !",https://data.datatourisme.fr/42/72afaabc-8107-3304-bf10-427987d32f94
La Bergerie,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Product|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#AccommodationProduct|https://www.datatourisme.fr/ontology/core#Chalet|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Product,50.10328,4.744851,5 Route départementale 8051,08320#Aubrives,,Mise en place et respect des gestes barrière,Ardennes Tourisme,Ardennes Tourisme,2025-12-20,#,4 étoiles#Classement officiel des hébergements touristiques,"Entre route et forêt, Rose et Thierry feront de leur possible pour rendre votre séjour agréable. Nous souhaitons que nos hôtes se sentent chez eux et qu'ils profitent pleinement de notre région. Que ce soit pour un week-end en famille, en amoureux ou encore en déplacement professionnel, nous serons disponibles pour vous accompagner au mieux. Nous avons également installée un sauna payant, utilisable par nos hôtes selon les modalités expliquées sur place. Et une nouveauté vient de rejoindre tous les aménagements : Une super roulotte pour les petits et les grands est dorénavant à votre disposition pour tester une nuit dans la nature !",https://data.datatourisme.fr/42/de775321-258a-3ea4-97c4-2d2d2b317da7
Meublé de tourisme : Suites Mana - Suite Cupidon,http://schema.org/Apartment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Product|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#AccommodationProduct|https://www.datatourisme.fr/ontology/core#Apartment|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Product,49.77932,4.718441,"25, place Ducale",08000#Charleville-Mézières,,Mise en place et respect des gestes barrière,Ardennes Tourisme,Ardennes Tourisme,2024-11-26,#http://www.suites-mana.com/|#http://www.suites-mana.com/|#http://www.suites-mana.com/,4 étoiles#Classement officiel des hébergements touristiques,"Confort, charme et raffinement avec cette suite**** au décor soigné jusqu’aux moindres détails…Nichée au 2ème étage d’un pavillon du 17ème siècle avec une vue imprenable sur la place Ducale, la Suite Cupidon est un excellent point de départ pour découvrir Charleville-Mézières et nos belles Ardennes.N’hésitez pas à nous demander des idées de sortie pour préparer votre séjour.Nous serons également ravis de vous conseiller un restaurant et d’y réserver une table pour vous.Pour votre confort, une place de parking privé est mise à votre disposition sur demande.Réservation restaurant, parking inclus, conciergerie, dépôt de bagages.Donnez du sens à votre voyage puisqu’une partie du prix de votre séjour est réservée à l’association Te mana O Te Moana, qui protège les tortues marines en Polynésie française.",https://data.datatourisme.fr/42/01ce69e3-551f-302b-b035-d0b5c016cc77
Meublé de tourisme : Studio Art Ducale,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,49.77378,4.720611,"25, place Ducale",08000#Charleville-Mézières,,Mise en place et respect des gestes barrière,Ardennes Tourisme,Ardennes Tourisme,2024-06-26,#http://www.suites-mana.com/|#http://www.suites-mana.com/,4 étoiles#Classement officiel des hébergements touristiques,"Profitez d’une suite élégante et unique avec terrasse en plein cœur de la place Ducale.Alliant charme et confort, cette dernière création des Suites Mana vous transportera dans les années folles Art Déco dans une ambiance boudoir et glamour.Tout est prévu pour vous passiez un séjour exceptionnel.Une place de parking privé est incluse dans cette offre.En plein cœur du centre-ville, la place Ducale vous ravira par son architecture magnifique du XVIIème siècle.Elle offre un grand choix de restaurants et de magasins à proximité.Un cadeau du terroir vous est offert à votre arrivée.Donnez du sens à votre voyage puisqu’une partie du prix de votre séjour est réservée à l’association Te mana O Te Moana, qui protège les tortues marines en Polynésie française.",https://data.datatourisme.fr/42/0ee1f012-0624-3df1-ab0b-c4ee0a6ad4b1
Meublé de tourisme : Suites Mana - Suite Matahina,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,49.77932,4.718441,"48, place Ducale",08000#Charleville-Mézières,,Mise en place et respect des gestes barrière,Ardennes Tourisme,Ardennes Tourisme,2024-11-26,#http://www.suites-mana.com/|#http://www.suites-mana.com/,4 étoiles#Classement officiel des hébergements touristiques,"Située au 2ème étage d’un pavillon au cœur de la place Ducale, cette suite affiche un style résolument unique avec une vue sublime.Elégance et raffinement, pour un séjour en famille ou entre amis, vous passerez un moment d’exception dans notre Suite MataHina****.L’appartement offre deux chambres avec un lit queen-size et une troisième chambre avec 2 lits d’une personne. Chaque nuit passée dans nos suites participe au soutien de l’association Te mana O Te Moana, qui protège les tortues marines en Polynésie française.N’attendez plus… et venez découvrir notre nouvelle Suite MataHina, « les yeux de la déesse ».Incontournable, la place Ducale est en plein cœur de ville. Vous n’avez qu’à descendre quelques marches et profiter des restaurants et attractions de la place toujours animée.La place Ducale est à 10 mn à pied de la gare.Réservation restaurant, parking inclus, conciergerie, dépôt bagages.Un cadeau du terroir vous attend à votre arrivée.",https://data.datatourisme.fr/42/ca5bcb6b-359a-36b0-86f4-844b5e1bdbaa
Meublé de tourisme : Suites Mana - Suite Mahana,http://schema.org/Apartment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Product|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#AccommodationProduct|https://www.datatourisme.fr/ontology/core#Apartment|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Product,49.77364,4.721889,"48, place Ducale",08000#Charleville-Mézières,,Mise en place et respect des gestes barrière,Ardennes Tourisme,Ardennes Tourisme,2024-11-26,#http://www.suites-mana.com/|#http://www.suites-mana.com/,4 étoiles#Classement officiel des hébergements touristiques,"Bienvenue dans notre nouvelle suite spacieuse de 55m2 au 1er étage, idéale pour une soirée étape en solo ou en famille et offrant une vue imprenable sur la place Ducale.Cette nouvelle suite propose des équipements complets pour votre confort. Une chambre comprenant un grand lit queen-size avec une télévision à écran plat face au lit.Le bouquet de chaines Free et pour votre divertissement l’accès à Netflix.Un espace pour travailler confortablement.Une cuisine toute équipée pour les envies de repas dans l’appartement.Une deuxième chambre avec un lit de 140 x190 à l’arrière du pavillon.Un sèche-cheveux, une baignoire et des WC séparés pour votre bien-être.Réservation restaurant - parking inclus - conciergerie - dépôt bagage.",https://data.datatourisme.fr/42/dd86fe01-9775-3a2c-a1f3-a2b3efff91f5
Meublé de tourisme : Suites Mana - Suite Bleu pacifique,http://schema.org/Apartment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Product|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#AccommodationProduct|https://www.datatourisme.fr/ontology/core#Apartment|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Product,49.77378,4.720611,"1er étage 25, place Ducale",08000#Charleville-Mézières,,Mise en place et respect des gestes barrière,Ardennes Tourisme,Ardennes Tourisme,2025-03-14,#http://www.suites-mana.com/|#http://www.suites-mana.com/,4 étoiles#Classement officiel des hébergements touristiques,"Offrez-vous l’ambiance incontournable de la place Ducale !Traversez les couloirs du temps dans cette bâtisse du 17ème siècle qui a conservé toute son authenticité. Au calme dans votre suite à la décoration raffinée, vous serez comblés par la vue exceptionnelle et la magie du lieu où tout est pensé pour votre bien-être.Idéal pour votre passage à Charleville-Mézières, vous aurez tous les restaurants à proximité. Descendez les quelques marches et vous vous retrouverez directement dans l’ambiance des terrasses de la place Ducale.Profitez d’un dîner aux chandelles en amoureux ou recevez vos amis autour de la table généreuse permettant d’accueillir jusqu’à 6 personnes.La vaisselle et la finesse des verres vous donneront l’envie de prolonger cet instant inoubliable.A la nuit tombée, vous vous reposerez dans un lit douillet queen-size 160x200 en admirant la vue magique de la place éclairée par ses lanternes. Peut-être reconnaitrez-vous le célèbre hymne patriotique joué par le carillon ?L’élégante coiffeuse, la bonnetière, la commode et le porte-bagages vous permettront de vous installer confortablement dans votre suite de 55m2. Les toilettes sont séparées dans la salle de bain. Vous n’avez à vous soucier de rien… tout est prévu pour votre confort avec le lit fait à votre arrivée, le linge et les produits de toilettes fournis.Le wifi vous est offert ainsi que l’accès à l’écran plat 55 pouces connecté du salon.Pour votre confort, une place de parking avec accès sécurisé à quelques minutes du logement est incluse. L’ensemble de l’appartement est à votre disposition.Nous sommes à votre disposition pour vous aider à organiser votre séjour.Un cadeau du terroir vous est offert à votre arrivée.Donnez du sens à votre voyage puisqu’une partie du prix de votre séjour est réservée à l’association Te mana O Te Moana, qui protège les tortues marines en Polynésie française.",https://data.datatourisme.fr/42/e8282ab4-025f-34e8-a2c6-08464afc624d
Gîte de Mam's,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Product|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#AccommodationProduct|https://www.datatourisme.fr/ontology/core#House|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Product|http://schema.org/House,49.6816,4.976455,5 rue de la Rapaille,08140#Bazeilles,,Mise en place et respect des gestes barrière,Ardennes Tourisme,Ardennes Tourisme,2025-12-11,Gîte de Mam's#http://www.gitedemams.com/,4 étoiles#Classement officiel des hébergements touristiques|Accueil Vélo#France Vélo Tourisme,"Sylvie et Olivier vous accueilleront dans le gîte de Mam's, un gîte familial, harmonie avec la natureNous sommes originaires des Ardennes et nous avons voulu valoriser notre beau département. Nous sommes très attachés à notre village qui est en plein développement.Localisation :Il est situé proche de la Voie Verte ""La Meuse à vélo"". C'est un hébergement respectueux de l'environnement, l'endroit idéal pour les amoureux de la nature.Notre maison est située proche de Sedan, Charleville et Bouillon.Description :Vous disposerez d'une belle pièce à vivre avec une cuisine, donnant sur une terrasse avec un jardin.Une chambre avec dressing et salle de bain sera à votre disposition.Pour parfaire votre séjour, vous pourrez profiter d'un salon de jardin, barbecue.Un Spa accessible d'Avril à Octobre.Informations pratiques :Des petits déjeuners ainsi que des repas seront proposés à la demande des résidentsUn garage à vélos sécurisé vous permettra de ranger vos vélos ainsi que vos valises afin de ne pas vous encombrer.En cas de besoin, un lit bébé et autre matériel de puériculture pourront être mis à votre disposition.Des vélos seront à disposition afin de faciliter la mobilité et permettre à nos visiteurs de voyager léger.",https://data.datatourisme.fr/42/a367f698-93be-3416-a15e-77eca3f2d381
Gîte l'hirondelle,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.750885,6.89294,Domaine Les Bachats,57810#Rhodes,,,TOURISME SARREBOURG MOSELLE SUD - SITE SARREBOURG,Système d’information touristique Lorrain,2026-01-24,#http://domainelesbachats.com/,4 étoiles#Classement officiel des hébergements touristiques|Bienvenue à la ferme#Bienvenue à la ferme,"Sur le bord de l'étang du Stock, le Domaine des Bachats vous propose un gîte rural de standing, ""L'hirondelle"", pour 4 personnes et 1 bébé. 93m² de confort et de détente au Pays des Etangs. Matériel bébé à disposition. Possibilité de 1 lit supplémentaire. 
Piscine chauffée du 15 mai à fin septembre.",https://data.datatourisme.fr/10/1557501a-b482-3e1e-a8af-09cc063311b4
Gîte coquelicot,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.750885,6.89294,Domaine Les Bachats,57810#Rhodes,,,TOURISME SARREBOURG MOSELLE SUD - SITE SARREBOURG,Système d’information touristique Lorrain,2026-01-24,#http://domainelesbachats.com/,4 étoiles#Classement officiel des hébergements touristiques|Bienvenue à la ferme#Bienvenue à la ferme,"Le gîte rural ""Coquelicot"" offre une capacité de 6 personnes sur 111 m² dont une chambre adaptée. Couplé à nos deux autres gîtes ruraux, l'ensemble convient à des familles de 10 personnes recherchant une prestation de qualité. Piscine extérieure chauffée de mai à septembre.",https://data.datatourisme.fr/10/b4f68875-2261-3b98-959f-99fb6c10e39a
